date,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DD,XOM,GE,GS,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,DIS
2015-05-12,149.3321,75.506,29.6492,135.1474,80.1598,95.6743,26.6493,37.2036,70.7048,78.8037,24.7334,193.0691,106.1096,29.9011,155.3958,93.1401,60.9057,90.3208,54.5015,44.1964,49.5919,30.54,73.2306,95.4183,109.6276,109.5825,43.6818,67.3423,73.2858,104.6917
2015-05-11,149.1735,76.098,29.4995,135.5749,80.7144,95.4964,26.6311,37.4322,71.2244,78.5863,24.6328,194.2245,105.525,30.309,155.9152,93.6592,60.9896,89.915,55.0149,44.2151,49.7954,30.7027,73.5238,95.9344,109.9452,109.7068,43.8403,67.6658,72.4876,104.0784
2015-05-08,149.8266,75.4105,29.6756,135.1753,79.3869,96.6438,26.6493,37.4687,71.111,79.9266,25.0354,193.0403,106.0625,30.410999999999998,157.3366,94.0671,61.0269,90.5789,55.6934,44.5698,49.6258,30.7569,74.1558,97.3516,110.6271,110.5766,44.1396,68.107,72.8867,105.5255
2015-05-07,147.9701,74.8854,29.3938,131.486,78.5868,95.6832,26.2618,37.2127,69.26899999999999,78.6782,24.7426,190.046,103.7709,29.8964,155.7967,92.3892,60.1043,89.2419,55.29,43.5897,49.1462,30.3591,73.4596,96.2723,108.3945,109.6972,43.7787,65.2737,72.4226,104.7109
2015-05-06,147.0651,74.3316,29.4026,131.0678,79.096,96.0212,26.4123,37.1761,68.6928,79.2081,24.5321,188.9484,102.1395,29.8732,154.9403,91.9349,59.5639,88.8823,55.2533,43.1977,48.5504,30.2506,73.6428,95.5121,107.4978,108.4832,43.6994,64.3816,72.0699,105.1518
2015-05-05,147.317,74.3221,29.7021,131.9599,79.1051,96.0657,26.3393,37.2584,68.7589,79.5853,24.6328,189.9497,101.9037,30.2626,156.5165,92.2409,60.0112,88.6425,55.4642,44.4298,48.6473,30.5942,73.3406,95.7749,107.4884,108.3685,44.0956,64.6659,72.0606,106.1964
2015-05-04,148.3526,74.7422,30.4155,132.9848,79.3778,96.3503,26.5946,37.4504,69.9302,80.0344,24.953000000000003,191.8849,103.7898,30.7726,157.3214,93.0289,60.3094,88.6425,55.6018,45.0272,48.8459,30.7735,73.597,95.8875,108.7775,109.506,44.4741,64.2933,73.0291,106.4072
2015-05-01,147.1024,74.1693,30.3186,133.585,79.4415,96.9908,26.5581,37.4047,69.9397,79.8009,24.9896,190.1808,103.3088,30.7634,157.0501,92.8249,59.275,90.1824,54.8866,45.4145,48.8217,30.5583,73.5421,95.8406,107.8341,108.206,44.3773,64.4796,72.4941,105.9184
2015-04-30,145.899,73.9497,30.5124,132.357,78.9959,98.7875,26.2846,37.0847,69.1462,78.4716,24.7792,189.1121,100.8852,29.9625,154.8978,91.9628,58.9489,89.0298,54.6115,45.4005,47.8819,30.4238,72.8276,94.8927,106.2554,106.4854,44.4037,64.7541,71.9868,104.1934
2015-04-29,146.4401,73.6728,30.6181,134.9516,79.5597,99.3835,26.4852,37.0207,70.0719,78.9207,24.7883,191.1724,102.5167,30.2709,157.7102,93.0659,59.2657,89.4632,54.7215,45.7925,48.5262,30.7466,73.139,96.5257,107.77799999999999,108.5979,44.4301,66.0188,71.8301,105.238
2015-04-28,147.7088,73.9879,30.7062,136.2074,78.3777,98.8409,26.7314,37.2767,70.6765,78.8578,24.8158,190.1422,104.2802,30.3952,157.2762,93.3904,58.4829,89.288,54.9966,45.8812,48.376000000000005,30.916999999999998,73.6611,97.3047,108.4319,112.4024,44.5005,65.46,72.9553,105.3434
2015-04-27,147.3823,73.9879,30.028000000000002,136.4752,77.5866,97.5778,26.3393,37.3316,70.6671,78.1483,24.5962,189.2083,105.044,29.9165,154.3914,93.2421,58.0916,88.9284,52.3559,44.8311,48.8992,31.0156,73.82600000000001,96.9762,108.1143,111.1119,44.0868,65.7835,73.2043,105.5734
2015-04-24,148.3246,74.4653,29.9575,137.0292,76.9229,97.729,26.2755,37.3864,67.5592,78.1123,24.523000000000003,190.6236,107.2224,29.5299,153.5323,93.7056,58.3338,91.0492,52.8143,44.6818,48.903999999999996,31.6254,74.1924,97.5581,108.5066,113.4538,44.0427,66.156,73.6378,104.9697
2015-04-23,148.9496,74.6181,30.1513,138.3866,77.0956,97.818,26.1433,37.4413,66.8697,78.6243,24.5687,191.8945,107.4676,29.7784,153.9483,93.1308,58.5202,89.4447,52.7318,40.4535,48.9815,31.7061,74.1466,97.117,109.5342,113.0428,44.0604,66.3913,73.0291,104.4617
2015-04-22,153.6235,74.8949,28.9445,139.6055,77.1683,97.3999,26.0932,37.7705,67.4837,78.5524,24.6236,190.9414,106.5529,30.1006,149.5353,93.103,58.6507,90.2193,52.8969,40.1221,48.5165,31.3205,75.4996,95.7467,109.2539,112.6127,43.6378,66.6756,72.3373,103.4459
2015-04-21,152.9985,73.7874,28.7684,141.5815,76.3046,97.6045,26.156999999999996,37.2859,66.7752,78.0315,24.3583,189.5164,106.7226,29.8521,148.5406,92.9825,58.0636,87.4807,52.8693,39.7955,48.5843,31.2846,75.4905,95.6154,109.2446,114.0178,43.2857,64.0678,71.9684,103.1967
2015-04-20,153.4743,73.7396,28.9181,140.9721,76.9229,98.1026,25.9655,37.1761,68.8061,78.3548,24.7243,190.7296,106.4303,30.1282,150.2588,92.8991,58.9302,88.6886,52.8235,40.0475,48.43899999999999,31.3922,75.2997,99.6134,108.8336,113.3487,43.4705,63.4502,72.0699,103.7142
2015-04-17,150.8621,73.8256,28.6362,138.1373,75.7226,97.053,25.4504,36.847,67.5876,78.0764,24.9347,190.0075,105.7136,29.8889,145.2942,92.315,58.5575,87.4899,52.1542,38.8434,47.7414,31.4191,74.9907,98.9189,107.5258,113.4729,43.048,63.2541,71.8301,102.2479
2015-04-16,154.7617,77.2533,28.8476,140.3257,76.6864,97.98700000000001,26.0749,37.1213,68.2488,78.7949,24.9622,192.761,106.9112,30.2571,147.5187,92.5097,59.4614,88.1815,53.0344,39.3521,48.3954,31.5536,75.8721,101.9878,109.7397,116.2354,43.3737,64.362,73.0844,103.5992
2015-04-15,155.2748,76.1457,28.971,140.7505,76.7955,98.2094,25.7558,36.9384,68.1071,79.1093,25.1269,193.6179,106.9866,30.2203,148.423,93.2606,59.8341,88.9284,53.5937,39.4408,48.3614,31.5716,75.8812,101.4341,110.104,112.1443,43.4793,64.3914,73.5456,102.5258
2015-04-14,154.855,75.8975,28.7948,141.4707,74.8477,96.8129,25.3547,37.039,68.2583,77.807,25.3739,190.3637,107.5525,28.9868,146.7682,93.1865,58.7438,89.9796,52.961000000000006,38.8761,48.2161,31.4102,75.96300000000001,101.162,109.9358,114.6296,43.2945,64.2443,73.9237,102.2192
2015-04-13,154.715,75.6874,28.9621,141.4984,74.0722,94.7314,25.5097,37.2127,67.9749,76.6483,25.2824,188.3033,107.9202,29.2077,146.8405,93.2143,57.84,89.8505,52.0166,38.9787,48.0902,31.464000000000002,75.8085,101.23700000000001,109.6743,114.1038,43.1712,64.3227,74.0528,102.0754
2015-04-10,155.8625,75.993,28.8653,142.55100000000002,74.487,95.0961,25.5644,37.3773,68.2299,76.8459,26.0877,188.3611,108.6747,29.3918,147.2746,94.6141,57.4952,90.1824,52.4934,38.9414,48.4293,31.7778,75.7358,101.0306,110.6551,113.7502,43.3297,65.0384,74.3849,102.4971
2015-04-09,155.6013,75.5824,28.7948,141.6646,72.7556,95.1317,25.186,37.5327,67.9465,76.0286,23.5439,187.639,108.0428,28.7567,146.8043,93.9374,57.2808,89.0298,52.6585,38.7174,48.7926,31.4102,75.3178,100.7021,110.1133,113.32,43.1448,65.1365,74.5601,102.3246
2015-04-08,155.1162,75.1337,28.7596,141.6092,72.5391,94.8737,25.1176,37.3864,67.7671,75.4987,22.8851,185.3957,109.0047,28.8211,146.3612,92.8527,56.8895,89.3064,52.4017,38.6614,48.8507,31.0605,75.2088,100.7396,110.0759,112.9759,43.2505,65.1953,74.7354,101.9316
2015-04-07,155.0602,74.7899,28.7948,140.6489,72.6293,96.546,24.9718,37.4962,67.7009,77.0166,22.8942,185.232,107.7882,28.7751,146.5602,92.7971,56.7031,88.8454,52.6585,38.7641,48.2549,30.9708,74.8635,100.7396,109.749,112.1729,42.8895,64.509,74.2465,101.0404
2015-04-06,154.3792,76.0312,28.9424,139.3654,73.486,95.105,24.8168,37.6424,68.0127,76.4597,23.0406,184.9046,108.4012,28.5726,146.5331,91.9257,56.349,88.7808,52.4292,38.7781,48.313,30.916999999999998,75.4541,101.48100000000001,110.0946,112.5075,43.2029,63.9208,74.6985,101.23200000000001
2015-04-02,151.879,76.098,28.7687,137.8418,72.3588,93.6462,24.7347,37.1944,67.4364,75.7143,22.820999999999998,184.4232,108.0145,28.3609,145.0952,92.3707,56.3956,88.3659,52.3559,37.6066,48.2791,30.8273,74.8999,101.115,109.4127,112.1825,43.0636,64.009,74.4587,101.5866
2015-04-01,151.6178,75.3628,28.5603,137.2509,71.8177,93.2104,24.8441,37.1944,67.0492,75.858,22.7295,185.0779,106.6849,28.3609,143.9467,91.9164,55.8644,88.7901,52.1358,38.008,48.2258,30.7825,74.7999,100.5238,108.2824,112.2685,42.5848,63.9012,74.4402,101.05
2015-03-31,153.8848,74.5894,28.3519,138.5805,72.1694,93.3794,25.0948,37.0756,67.512,76.343,22.701999999999998,180.9764,107.1375,28.7843,145.1404,93.2606,56.0787,89.8505,52.7043,37.9473,48.6037,31.195,74.4546,101.48100000000001,109.4781,113.0715,42.3324,64.1267,75.8606,100.5229
2015-03-30,154.911,74.2743,28.6298,140.9998,73.3778,95.0872,25.0173,37.039,68.5605,76.9088,22.9857,183.91299999999998,108.0994,28.9592,147.1028,94.1413,56.4305,90.2562,53.4928,38.232,48.875,31.3833,75.1634,102.8982,111.0007,115.6619,42.7589,64.3718,76.1188,101.7016
2015-03-27,152.532,74.1982,28.4388,137.4448,71.8448,92.7567,24.5469,36.6458,67.6821,75.0676,22.7478,181.0631,107.3733,29.4563,145.05,93.0196,55.1253,89.4079,52.9519,38.2413,48.3857,30.9618,74.7908,100.5425,109.1979,112.8038,42.2715,64.2541,75.0305,101.0883
2015-03-26,151.6831,74.6835,28.4995,136.8169,72.0341,93.6196,24.5107,36.8927,67.786,75.7322,22.6929,180.2736,105.9682,27.6889,145.2218,92.8342,55.11600000000001,90.0349,52.8143,38.4654,48.1192,30.6301,74.6454,100.26100000000001,108.3945,111.1215,42.1496,64.3031,75.5285,100.8583
2015-03-25,151.7857,76.2347,28.3259,136.8723,72.0161,93.9931,24.8454,36.9841,68.041,76.2172,22.7935,180.3795,107.2035,27.514,143.9648,93.0196,55.1808,90.49600000000001,53.4195,38.6987,47.9545,30.7556,75.4269,100.993,108.7869,111.3987,42.4195,64.4404,75.0028,100.6283
2015-03-24,155.1628,77.4337,28.7166,140.0302,72.5752,92.6856,25.334,37.0024,69.5241,75.9119,23.123,184.1633,109.5328,28.3425,147.4012,94.5214,55.9677,91.6209,53.7588,40.0428,48.7587,30.9529,76.2537,102.5134,111.0848,112.90899999999999,43.0114,65.7835,76.5984,102.6504
2015-03-23,154.9856,78.2236,28.899,141.1013,73.1253,94.2155,25.7005,37.1396,70.2986,76.7292,23.305999999999997,184.81799999999998,109.4574,28.7199,148.8752,95.46700000000001,56.5971,90.9386,53.8504,40.0008,49.1511,31.4281,77.1079,102.8794,110.8606,113.7884,43.2116,65.7639,76.8382,103.7142
2015-03-20,155.3214,78.6994,28.8556,142.6618,73.2155,95.2029,25.7321,37.167,70.2231,75.9298,23.2419,185.9445,110.7965,28.8211,147.2927,94.9293,57.1618,89.4909,53.7129,40.0241,49.403,30.7108,76.9988,102.9827,111.5892,113.884,43.141999999999996,66.0874,76.7737,103.9155
2015-03-19,154.5471,77.5955,28.8295,142.3017,72.2235,93.1748,25.5693,36.591,70.3837,75.8131,23.1779,182.90200000000002,108.5992,28.2964,144.5165,94.2711,56.6527,88.5042,53.3736,39.4688,47.6299,30.6211,75.7631,102.4008,111.5145,115.4325,42.9156,65.4992,75.1873,102.8996
2015-03-18,155.3028,77.9,29.1682,143.7976,73.3417,94.9093,25.4697,37.1213,71.8006,77.304,23.4615,185.1646,109.4668,28.4345,144.5165,94.0579,57.1618,89.4447,52.8602,39.6694,47.2376,30.8273,76.0993,102.7856,112.3832,114.6678,43.1246,65.6046,76.1188,103.4746
2015-03-17,153.2131,77.1387,28.569000000000003,142.6711,70.7446,91.7694,25.4697,37.039,70.5442,75.5167,23.1596,183.4797,108.9953,28.1583,141.9392,92.6024,57.0322,88.6794,51.7782,38.9181,46.7676,30.639,75.2815,102.0629,111.9628,112.4119,42.611000000000004,64.8276,76.2018,102.5067
2015-03-16,155.0602,77.5574,28.7079,141.8954,72.1153,91.7338,25.6055,36.8379,72.8019,76.1274,23.2877,184.7602,109.8629,28.3793,142.0477,93.6871,57.2544,89.5831,52.3742,38.7921,46.7192,30.8811,75.9266,102.2319,112.15899999999999,113.2913,42.8895,65.9355,76.8198,102.8996
2015-03-13,151.82299999999998,76.70100000000001,28.4474,139.9563,71.44800000000001,90.3907,25.2797,36.4904,76.0419,75.3281,22.9125,182.2955,108.2786,28.4713,139.5157,91.97200000000001,56.4675,88.8454,51.5307,38.624,46.413999999999994,30.4866,74.3547,100.1577,110.9166,110.1656,42.5152,64.9575,75.5378,102.0083
2015-03-12,153.437,77.6145,28.7687,140.3903,72.3137,91.1023,25.5512,37.0939,75.9475,75.6424,23.2419,182.8828,109.4857,28.3517,142.8616,92.5468,56.81,88.7532,51.5031,38.288000000000004,47.0099,30.4866,74.5909,101.1995,113.2519,109.8119,42.4195,66.0727,75.5378,102.7079
2015-03-11,150.8808,75.6066,28.3259,139.58700000000002,71.8718,92.0985,25.5693,36.3624,74.8989,75.4628,23.0498,177.3275,106.6283,29.76,141.7945,91.147,55.763999999999996,87.5636,50.9897,39.1841,46.1863,30.1548,73.9549,99.1723,110.54299999999999,107.7472,41.5054,64.8889,74.4218,98.6061
2015-03-10,151.3752,75.2831,28.4648,140.7412,72.0612,91.5381,25.9312,36.8974,74.4077,75.6783,23.0315,175.9121,106.1474,29.1801,142.7079,92.2687,55.5048,88.7901,51.4626,39.2307,46.7531,30.2893,74.0912,98.2901,109.6649,107.1402,41.3574,64.9992,75.2426,98.7978
2015-03-09,155.2095,76.6153,28.9598,142.8927,72.8728,92.4632,26.5645,37.5322,74.2188,76.4867,23.4615,180.9379,108.1277,30.119,145.3846,93.3162,56.9304,90.0994,52.0811,39.9961,47.1988,30.5135,75.4996,100.1577,113.7283,109.4647,41.9842,66.5237,75.9852,100.8774
2015-03-06,153.3343,76.425,29.0726,141.3876,72.1965,92.1074,26.171,37.6501,73.8126,76.9088,23.2602,179.9559,107.3772,30.5517,143.3318,92.8064,56.3657,89.5646,51.6991,39.5388,46.9469,30.4597,75.1088,99.2943,111.5612,107.5403,42.0364,66.0139,75.7193,99.4974
2015-03-05,156.329,77.2244,29.5242,142.6341,73.50399999999999,93.15700000000001,26.5102,38.448,73.9827,77.9058,23.6262,183.0079,108.74700000000001,31.0487,145.7554,95.0405,57.3932,91.3904,52.736000000000004,40.2388,47.6978,30.908,76.8989,100.4674,112.8316,109.3599,42.5848,67.1879,76.6178,100.65700000000001
2015-03-04,155.9465,76.7295,29.5242,142.5233,73.7024,93.5395,26.5374,38.5387,73.7937,78.3009,23.4798,182.6132,107.66799999999999,31.4077,144.1638,94.234,57.5136,92.4416,52.6451,40.1875,47.2424,31.0605,76.6445,99.7951,113.0651,108.4358,42.7154,67.0948,75.7102,101.1745
2015-03-03,156.982,77.9476,29.8802,143.6499,74.7034,93.5395,26.7274,38.9468,73.7465,78.6961,23.6628,184.1537,108.8971,31.3847,145.6197,94.8737,57.3655,91.9713,53.0635,40.3975,47.4604,30.9887,77.3805,100.2807,113.6816,107.5212,43.1333,67.4747,76.4344,101.9221
2015-03-02,159.0624,78.0618,30.0799,142.0155,74.8477,94.1977,27.3155,39.1735,74.1433,79.0734,23.8916,184.6543,108.944,31.3525,145.1223,95.6895,57.1803,92.2111,53.2818,40.9575,47.8383,31.177,77.6076,100.7475,115.0734,108.9884,43.0636,68.2075,76.9754,101.4812
